,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9,coef10,coef11,coef12,coef13,coef14,coef15,coef16,coef17,coef18,coef19,coef20,coef21,coef22,coef23,coef24,coef25,coef26,coef27,coef28,coef29,coef30,coef31,coef32,coef33,coef34,coef35,coef36,coef37,coef38,name
condition1,0.060393535,0.101310068,0.12442442,0.061354971,-0.026897412,-0.058843453,-0.045463392,0.028891035,0.021030113,0.031974897,-0.143842791,-0.026855649,0.06632563,0.035380197,-0.00948058,-0.07758019,-0.017606158,0.011355365,0.38115396,0.100340727,-0.05636629,-0.017314798,0.012425066,-0.070894416,0.011344893,-0.017911048,0.038535618,-0.094219839,-0.081393608,0.062124122,0.159310482,0.043199794,-0.025339671,-0.045798749,-0.01981909,-0.029525386,1.62521081,217.8067711,condition1_3_3_7_1
condition1,-0.02249783,-0.014961895,0.045478574,0.072480485,0.015535171,0.030777273,-0.01793183,-0.004464184,-0.006609193,0.300538595,-0.028853176,0.074589745,-0.026423365,-0.00850181,-0.005431284,-0.004952027,0.0082273,0.031082759,-0.025231092,-0.151650345,-0.0882088,0.028775155,-0.03783149,0.009331646,0.018181173,0.012048521,-0.021556989,-0.098846474,-0.061079264,0.136345748,-0.001256957,0.024468836,0.016300829,0.000241879,0.017402482,-0.003078308,1.546881165,211.9063807,condition1_3_3_7_0
condition1,-0.015227008,0.057635661,0.020696545,0.05567507,-0.007977349,-0.025092479,0.007049375,-0.016123508,-0.020097614,0.088990032,0.018809384,0.07426431,0.035070871,-0.000726536,-0.015184715,-0.006184452,0.01802261,-0.009842593,0.290264392,0.071302894,-0.091523467,-0.028421388,-0.031617388,0.016727849,-0.019147081,-0.009104882,-0.004132797,-0.005201784,-0.062651565,0.021483967,0.046152614,-0.037601144,-0.024083766,0.010571755,0.017090256,0.005450315,1.478991701,210.8908896,condition1_3_2_5_1
condition1,-0.011784832,0.137828266,0.042396626,0.084645584,0.009198986,-0.021157338,-0.014412353,0.025219695,0.048754716,-0.001667421,-0.138942099,-0.0304911,0.04553694,0.020644367,0.013773536,0.008221442,-0.029442538,0.035228561,0.325236871,0.154417268,0.031428736,0.006620021,-0.056297861,-0.058872088,-0.031454648,0.032958779,-0.014967045,-0.072262227,-0.104309019,0.084477773,0.1317132,0.064526224,0.005551629,-0.063194407,-0.001757243,0.014984233,1.3627008,226.7225903,condition1_3_2_5_0
condition1,0.050714834,0.180420064,0.114735261,0.02696138,-0.020261898,-0.018218869,-0.011299675,0.042847547,0.005888151,-0.010261255,-0.093707216,-0.006723027,0.015374704,-0.001151662,-0.02552569,0.019126213,0.000931605,0.025009236,0.422764633,0.215218607,-0.105546897,-0.050451763,-0.019104848,0.026239224,0.059151503,0.066201094,0.001356817,-0.012238232,-0.096989847,0.116010228,0.133797352,0.036513758,-0.024347455,-0.069798597,0.012946825,0.018927147,1.593525165,198.3546207,condition1_3_2_5_2
condition1,-0.097495111,0.189190445,-0.03677374,-0.011108977,-0.003429037,-0.012220246,0.005701291,-0.032207196,0.00379279,-0.10690043,-0.086019094,0.020574558,0.024393966,-0.034605888,-0.015284618,0.038958813,-0.003838297,0.000663821,0.463824999,0.145744298,-0.179445739,-0.11278115,0.024866401,0.066344527,0.022747436,-0.005074684,0.003275128,-0.071819736,0.070625915,0.072931496,0.01246455,-0.069672606,-0.037893141,0.021686329,-0.001905146,0.026581597,1.469205756,211.8917754,condition1_3_2_2_0
condition1,-0.106597634,0.150177308,0.033858452,0.06448493,0.022750567,-0.038204211,0.007925859,0.050076314,0.007027745,-0.171144012,-0.089036334,-0.101801631,0.000270944,-0.015905109,-0.019513323,-0.014494337,-0.057941424,0.020851211,0.54521694,0.130582499,0.084521791,0.006100969,0.025766422,-0.03340529,0.01940237,0.005326915,-0.028037161,-0.092361315,-0.153178351,-0.006244177,0.16007142,0.110999537,-0.019367168,-0.026346827,0.043165955,-0.021043675,1.468855291,219.7415843,condition1_3_2_2_1
condition1,-0.03046963,0.098187951,0.031851329,0.037212371,0.038423168,-0.013667875,-0.014969367,-0.008684526,0.018467496,0.037302996,-0.010220635,-0.002242865,0.031667085,-0.0326674,-0.003901899,-0.02695734,0.010015414,0.003823673,0.218435673,0.013449408,-0.010452542,0.019069365,0.011122747,-0.03096967,0.011555078,0.012612966,0.009749413,0.015799267,0.038804377,0.02880695,0.04882667,0.00013001,-0.005947117,-0.011229852,0.020976465,0.008761222,1.347898306,261.2838096,condition1_3_2_2_2
condition1,-0.138543446,0.068731068,0.028232396,0.069033974,-0.008590313,0.018120807,-0.010350559,0.022383319,0.00343592,0.131914862,0.014973071,0.051395967,-0.047638772,-0.034099658,0.021068832,0.005048204,0.004193337,0.020093937,0.211973117,0.059979043,-0.112730508,-0.007506207,0.040166417,0.019601464,-0.001261484,0.00350424,-0.015232908,0.050057681,-0.099742367,-0.03740583,-0.013116433,0.022973394,-0.006088158,-0.026438604,0.027772227,0.028273248,1.586768165,199.5422065,condition1_3_2_3_2
condition1,-0.02686022,0.023733539,0.037160624,0.000879497,0.019119592,-0.024709821,0.029781155,-0.019149624,0.016617391,0.157806663,-0.059702889,-0.00175636,-0.01779943,-0.029609072,0.032254313,0.015889288,0.032613263,0.023040649,0.067685139,0.034506022,-0.008855939,0.042272365,0.007833022,-0.023700263,0.011007115,-0.012027302,-0.019100194,-0.067650942,-0.10481321,0.044130357,0.039087366,0.015842666,-0.003578637,0.013944784,-0.007250584,-0.019065377,1.34067212,226.8817606,condition1_3_2_3_0
condition1,-0.036860312,0.066542201,-0.000115222,0.040948941,0.033738276,-0.004418331,-0.030963247,-0.016993127,-0.006239299,0.09322392,0.038097646,0.039417179,-0.007699387,0.011511667,0.013415909,-0.000253003,0.008492658,-0.016810983,0.075935277,0.029806802,-0.075888136,-0.024387609,-0.021302707,-0.007810011,-0.021234853,0.00862907,0.008377959,0.104593916,-0.084909999,-0.069504138,0.011108847,0.022797028,0.02464166,-0.021628116,-0.008001276,0.014457297,1.421356396,238.8640187,condition1_3_2_3_1
condition1,-0.016689375,0.139908073,0.088448633,0.002094703,-0.051680396,0.014449535,0.040298865,0.025149379,-0.010421626,0.037071778,-0.073592432,0.067996793,0.038821105,-0.019290762,0.001330846,-0.003257668,0.013871588,-0.039668181,0.262425418,0.057105826,-0.159818086,-0.095065592,-0.029341812,0.014452618,0.00023692,0.007105413,-0.01056711,-0.007540894,0.003740563,0.145060503,0.078705615,-0.019383483,-0.032911509,-0.012373142,0.035497633,0.005242481,1.399953006,235.9541399,condition1_3_2_4_2
condition1,0.001503079,0.117317547,-0.047937028,0.054744441,-0.031961526,-0.035021181,-0.027862593,-0.002045937,-0.015571858,0.137308157,0.039423058,0.017059229,-0.033234039,0.010355582,-0.023479152,-0.022976728,0.013245448,0.022717373,0.306933525,-0.059182318,-0.100370779,-0.018339754,-0.022544751,0.019547654,0.024648521,0.010985867,0.012400731,0.064405162,-0.073536139,0.015601338,0.07525426,-0.040458439,-0.024066588,-0.019498797,0.00572481,-0.025160293,1.477857311,228.52157,condition1_3_2_4_1
condition1,0.01494581,0.114979782,-0.045780624,0.010771606,0.031520547,-0.06336017,-0.03505286,-0.003556496,0.003263006,-0.093631754,0.047727804,-0.000762858,-0.029123115,0.01712842,0.022389291,-0.03123038,-0.010570301,0.026041694,0.340262862,-0.104696322,-0.013350583,0.045700705,-0.102737318,-0.004393792,0.050807934,-0.008255461,0.056500079,0.035560261,0.052015534,-0.015628059,0.113400582,0.013112183,-0.132524018,0.002204371,0.00430817,-0.005574701,1.444803386,206.7685576,condition1_3_2_4_0
condition2,0.204294778,0.029379383,-0.015016253,-0.00893476,0.005707986,0.014888984,-0.011962745,-0.015845018,0.00059383,0.238663591,0.024639503,0.119265284,-0.021043754,-0.024257977,-0.013550178,0.006701708,-0.030777003,0.018215842,0.01766257,0.044600196,-0.146943517,-0.067461841,0.021962013,-0.025173399,-0.02662668,0.01017516,0.004341303,0.164930906,-0.112579251,-0.073652852,0.02015513,0.026206072,-0.006590135,-0.053353825,0.001094992,0.053394636,1.524370989,183.7209554,condition2_3_1_7_2
condition2,-0.024694445,0.105651551,-0.018019301,-0.007964497,0.023439731,-0.013446717,-0.012104357,0.009620243,0.016361799,0.147375875,0.077273179,0.00768212,0.028953692,-0.014146713,0.009091052,0.006601515,-0.010241218,-0.001268139,0.197139296,-0.014817195,-0.147512763,-0.012932287,0.012725819,0.013721555,0.000543029,-0.001609217,0.000416469,0.037865208,-0.004976215,-0.096304971,0.032650141,0.050902075,-0.022787902,-0.016291008,0.028413945,0.025053241,1.373142031,223.5178751,condition2_3_1_7_0
condition2,0.200868981,0.066773051,-0.007662224,0.027406045,0.022157177,-0.02256914,0.001443533,-0.020252502,-0.002675203,0.113105929,0.015211793,0.032667732,0.024991764,-0.010016904,0.002228569,0.022091169,-0.000911218,0.007462692,0.164581434,-0.052713432,-0.047718922,0.007913528,0.030058589,-0.023498744,0.005370749,0.018119542,-0.000510456,0.053698702,-0.079739965,0.051731737,0.044958229,0.003476397,-0.040670391,0.016764606,0.030663172,-0.032356337,1.53166475,186.876913,condition2_3_1_7_1
condition2,-0.009677938,0.129065203,-0.012380697,0.02022077,-0.016402928,-0.030511434,-0.027873797,0.030943231,-0.02775481,-0.073122864,0.090276264,0.047608411,-0.027062169,-0.036301996,0.014664342,-0.014217258,-0.028373863,-0.047079415,0.403761643,-0.07544219,-0.143295368,0.040736815,0.078283563,-0.060036144,-0.029819865,0.079321768,0.017407928,-0.00755079,0.006598651,-0.013083777,0.0255911,0.079910373,-0.031126334,-0.075525793,0.016253356,0.011564493,1.327921178,183.1162899,condition2_3_1_9_2
condition2,-0.055714088,0.155834293,-0.009114076,-0.013134386,0.004272405,-0.040690717,0.006715539,-0.026093441,0.023606333,-0.187471956,0.04865614,0.044329458,0.020877609,0.017823962,0.008730396,-0.021172845,0.000657971,0.012730839,0.342546652,0.047797826,-0.193670918,-0.028458005,0.10075606,0.023058665,-0.018882749,-0.023255023,0.027069783,0.057677129,0.091072195,-0.025104592,-0.06160189,0.009138061,0.041297457,0.000190939,-0.039074742,0.0417308,1.164157828,201.1875847,condition2_3_1_9_1
condition2,-0.00245264,-0.052108321,-0.00096103,0.034146778,-0.011512333,-0.019772023,0.018830704,0.004309748,0.009710448,0.283259801,-0.015277291,0.065946367,0.036281423,-0.013442554,-0.009906448,0.00838411,0.038176942,-0.014657839,-0.029827956,0.039625273,-0.079251281,-0.024784167,0.022618816,0.01631485,-0.005274988,-0.021328392,-0.014619031,0.087434413,-0.056733863,-0.009625029,-0.029132576,-0.016922654,0.007883791,0.008150245,-0.003685968,0.00153631,1.457414723,208.3085545,condition2_3_1_9_0
condition2,0.017323691,0.028884855,0.047511195,0.019135922,0.002347553,-0.033886332,-0.000429794,0.010529746,-0.002149865,0.007675047,0.006895618,0.045327962,0.048447396,-0.003015675,-0.026987852,-0.005918613,-0.015820769,0.008550087,0.096338637,0.035509341,-0.049038317,-0.078107216,-0.032943691,-0.005649232,0.024576045,0.001522133,-0.00522564,0.049825211,-0.018099802,0.058166866,0.034480809,-0.002115258,-0.079718031,0.013537205,0.018594582,0.034194173,1.246419192,216.7064811,condition2_3_1_8_1
condition2,0.016972179,0.076192424,0.017009516,-0.041767824,0.003464513,-0.065797113,-0.049999051,-0.018403912,0.010419753,0.02641382,0.00141558,0.056386191,0.013067491,-0.015759233,-0.001082044,0.01889121,-0.013077038,0.002945846,0.222962278,0.016099656,-0.175836397,0.027887509,0.022980171,-0.027760464,0.011892837,0.03684821,0.03133475,-0.014176815,0.007912868,-0.032128259,0.030833541,9.90E-05,-0.039586785,-0.051881242,0.011410855,0.043907129,1.392095453,186.6126836,condition2_3_1_8_0
condition2,0.037581602,0.184851788,-0.002684063,-0.014354635,0.03002639,-0.02727791,0.030246461,-0.000601309,-0.007642218,-0.120223659,0.022976752,0.074577337,-0.010894493,-0.018204629,-0.033089796,-0.017663328,0.031631372,-0.013471119,0.336542175,0.022764139,-0.168293052,0.040074069,0.067004097,-0.010791157,-0.023929651,0.02061771,0.020264982,0.209446907,0.105349552,-0.045093393,-0.065258884,0.084622341,-0.011716574,-0.001380614,-0.015763215,0.013770476,1.249958753,229.1113175,condition2_3_1_8_2
condition2,-0.180196687,0.053443214,0.148822874,0.096265123,0.00032075,-0.019571693,-0.005102427,-0.002699509,0.000518061,-0.068656695,-0.274695793,-0.079963903,0.016498229,0.001143798,0.073608157,0.024114173,0.010342586,-0.010606501,0.305489898,0.14927288,0.112740874,0.185118541,0.065479487,0.01672716,0.012299274,-0.001513043,-0.006413358,-0.446424334,-0.188148184,0.044046763,0.02158381,0.02395482,0.000487807,0.070772106,-0.008366741,-0.005766395,1.366923844,173.3141711,condition2_3_1_1_1
condition2,-0.052857153,0.076432558,-0.006606181,0.000601356,0.030581433,0.020983901,-0.002322756,0.02695776,0.005742341,0.016235068,-0.0355766,0.036643108,-0.012730224,-0.045540201,0.037254653,0.034195626,0.011405649,-0.001347151,0.333761879,0.058836868,-0.068550114,0.090405082,0.120859064,-0.017612111,-0.040523856,-0.016117135,0.013599989,-0.111544984,-0.078103023,-0.027815089,0.020527132,0.092906423,0.07518633,0.017154766,0.00724237,0.034476927,1.296527269,185.1867339,condition2_3_1_1_0
condition2,0.098201556,0.076830343,0.039487197,0.014525959,-0.061208007,0.029079758,0.018645917,0.023597775,0.017488428,-0.134257132,-0.048076389,-0.005851124,0.100471619,-0.044379448,0.02404229,0.013142465,-0.035956817,0.050590633,0.371069304,0.000941059,-0.019255049,-0.029352671,0.014078894,-0.080862901,0.034195919,0.08694454,-0.018957581,-0.091351047,-0.060017262,0.152347448,0.008962214,-0.066869512,-0.029771232,-0.028368642,0.03484795,0.051228122,1.262552244,205.2437698,condition2_3_1_1_2
condition2,0.006878561,0.15365439,0.022181042,-0.031525049,-0.037441963,-0.024486898,0.005352468,0.019938504,-0.003997796,-0.049764728,-0.0348012,0.048998085,0.006108949,-0.027409498,0.022931378,0.009845093,0.013882912,-0.006466934,0.281715705,0.005600784,-0.191988448,-0.080051839,0.071780203,0.053302631,0.00347476,-0.043408063,-0.006170976,-0.028483089,0.025223936,0.035119198,-0.03881593,-0.055126604,-0.027249943,0.048277159,0.034346873,-0.038571306,1.188159899,236.2729597,condition2_3_1_6_0
condition2,-0.232818411,0.163812272,0.136835343,0.049633907,-0.051537241,-0.035952492,-0.006270388,0.039374474,0.005395787,-0.132675986,-0.127411684,0.02688697,0.035624768,0.048087588,-0.018219896,0.010492624,0.020099758,0.007542104,0.361387737,0.353349423,0.064079765,0.049207767,-0.010170906,-0.000734662,-0.027269303,-0.013246909,0.010615768,-0.263763076,-0.183909889,0.073554725,0.151006616,0.076941042,0.005871284,0.010855037,1.19E-06,-0.001897888,1.102122338,206.5911179,condition2_3_1_6_1
condition2,-0.023352868,0.067771465,0.029296717,0.02515409,0.001810116,-0.001695735,0.008556213,0.019797543,0.007713106,0.121643281,-0.035826333,0.01580538,0.017212556,-0.017323106,-0.015384121,0.005644888,-0.022113839,-0.010106527,0.036690507,0.040536762,-0.057743804,-0.004908673,0.011981743,0.028886382,0.000863242,-0.035285579,0.011811286,0.048843552,-0.016123039,-0.012813358,0.028516737,-0.019874472,0.004092645,0.014566025,0.006236225,-0.022548357,1.22864091,223.1266623,condition2_3_1_6_2
condition2,-0.234089972,0.098271354,0.049748874,0.105902747,0.093889254,-0.03767353,-0.007545951,0.024504275,0.036284077,-0.187512196,-0.187286422,-0.099841341,-0.118611175,0.018837121,0.090379883,0.00977697,-0.007662116,-0.034613669,0.368311733,0.111602106,0.012060171,0.188599816,0.113322683,0.011725546,0.016179591,0.020670587,0.036305472,-0.323360284,-0.172397674,-0.11816122,0.06646206,0.063155898,0.003207424,-0.038752627,0.010380932,0.055782856,1.35070181,187.691385,condition2_3_1_3_2
condition2,0.023737966,0.217477464,-0.014265415,-0.006560358,-0.005874919,-0.037734646,-0.014746565,0.022203272,0.020012976,-0.219732225,0.030421463,0.04819573,-0.044774335,-0.025807132,0.024548505,0.009019081,-0.009535983,-0.009518336,0.643573476,0.021525416,-0.22197202,-0.096440072,0.040372263,0.057770212,-0.032636448,-0.016797226,0.010182043,-0.074084619,0.135676465,0.076008333,0.005524384,-0.080169601,-0.027937915,0.016201597,0.007405076,0.01291577,1.30752787,174.3085584,condition2_3_1_3_1
condition2,0.073675139,-0.033377925,0.027800234,0.012987792,-0.014149227,-0.011520078,-0.021685774,0.008903067,-0.028052249,0.216139732,-0.015535983,0.053982513,0.017666393,-0.017570697,-0.001477892,0.012711456,0.015405824,0.001713919,-0.074741765,-0.012519435,-0.079046686,-0.007570158,0.019310632,0.015721551,0.004260403,-0.001023796,0.001613998,0.062758446,-0.118631144,0.061756192,-0.025885023,-0.029960656,-0.01894006,0.01381352,0.008429759,-0.013219998,1.280923444,197.7743839,condition2_3_1_3_0
condition2,0.092545251,0.095137174,-0.025188801,0.04664016,0.014320945,-0.019019224,0.021655316,0.026484828,0.023122679,0.016473961,-0.03971484,0.051122665,-0.026606273,-0.00472278,0.018289071,0.016933797,0.001663354,-0.020035073,0.282840459,-0.02055062,-0.069865849,0.077585181,0.013752358,-0.043166377,-0.023082039,0.033614633,-0.014849189,0.00294312,-0.035097925,0.006994225,0.039035504,0.024883192,-0.028661597,-0.004716824,-0.000126928,0.041244631,1.363899467,206.4592853,condition2_3_1_4_2
condition2,0.018808386,0.144517545,-0.001966798,-0.018732382,-0.029242112,-0.036676178,-0.019287388,0.020885996,-0.007048728,0.01430995,-0.105157425,0.045989661,0.038383665,0.011088423,-0.010735193,0.017574016,0.037548193,-0.002191946,0.368100903,0.065199998,-0.178047882,-0.024501684,0.066909223,0.033285187,-0.037366545,-0.044864123,0.006187676,0.037670573,-0.02731257,0.013215113,0.000611371,-0.04339036,0.020051629,0.047430919,-0.006966855,-0.041213189,1.374646113,202.2930799,condition2_3_1_4_0
condition2,-0.188055086,0.136284868,0.039710658,0.000358128,0.02624851,-0.002710694,-0.011329419,0.02040657,0.009695955,0.041101201,-0.020469487,0.044069632,0.049529959,-0.032210795,-0.041192524,0.032875992,-0.000395781,0.013595718,0.189885967,0.092026699,-0.133636868,-0.0613646,0.031394189,0.050805739,-0.003969889,-0.011340107,-0.03325803,-0.041479961,0.054647677,0.026547226,-0.011954128,-0.059304267,-0.024286841,0.017769908,0.028744764,-0.008300511,1.29396208,235.5760604,condition2_3_1_4_1
condition2,-0.159768838,0.148891448,0.019652348,0.134432587,-0.040140453,-0.03368566,0.015838533,0.039974023,0.029926559,-0.28764432,-0.181801739,-0.13872335,-0.010578283,0.05512311,-0.017028932,0.004528818,-0.042133195,-0.011211878,0.569466075,0.023580398,0.173558833,0.230672043,-0.025354708,0.053332743,0.005894476,-0.018786741,0.080902075,-0.373843522,-0.312636063,-0.000996826,0.19286288,-0.014854272,-0.02069179,0.094826391,-0.035117973,-0.031619078,1.406156842,145.0951164,condition2_3_1_5_0
condition2,-0.19192022,0.186534086,0.061376574,-0.018439841,0.001102249,0.009315344,0.044412552,0.015525285,-0.011161761,-0.184815129,-0.133681054,-0.011042992,0.016627267,-0.116846132,-0.07626196,-0.002036214,0.012371045,-0.016883119,0.521755105,0.3348442,-0.014530638,0.010924651,0.065608083,0.030544519,0.060510584,0.062223504,0.037795358,-0.434193874,-0.130037262,0.150756161,0.186144938,0.012241322,-0.040300471,0.001032469,0.055256201,0.002283917,1.140642214,179.134239,condition2_3_1_5_1
condition2,0.032603885,0.05173123,0.103605384,0.117914126,-0.056345179,-0.042097072,-0.013944424,0.033552088,0.018956472,-0.090718951,-0.184127856,-0.044039516,0.063209272,0.005404268,0.044195263,-0.03932541,0.019059584,0.010160174,0.299231445,0.142146855,0.146079191,0.100748254,0.006916535,-0.115057968,-0.029846847,-0.01457258,-0.036913379,-0.223297159,-0.070482997,0.192106351,0.143528952,0.06879756,0.041986413,-0.038856139,0.002048195,-0.00930585,1.383229792,175.6833219,condition2_3_1_5_2
condition2,0.110482994,0.01350898,-0.012781534,0.017163409,0.035505929,0.01580164,-0.022255106,0.004028029,0.027482882,0.204486903,0.002204667,0.019874819,0.040815608,-0.054555475,0.001524506,-0.009360769,0.048315544,-0.006025587,0.041202314,0.029426134,-0.057258479,-0.029552471,0.00734966,0.010667068,-0.023448798,-0.017482273,-0.000647202,0.144498564,-0.054643653,-0.026534746,-0.002486214,0.02206746,-0.003662947,-0.054099783,0.003071815,0.019083079,1.408256478,210.8216302,condition2_3_1_2_1
condition2,-0.086280379,0.021026948,0.043385154,0.037285177,0.014134762,-0.049566352,-0.017571299,-0.015098316,-0.012152343,0.066980039,-0.015484408,0.023044289,0.014547179,-0.02491556,-0.008168872,-0.003712891,0.003154121,0.005439175,0.214766654,0.012164478,-0.100163441,-0.050684293,0.00636297,-0.001922825,0.018305303,0.027970141,0.024227892,0.044334615,-0.041695895,-0.021855654,0.053587478,-0.001117411,-0.024252094,-0.030240451,-0.002249567,0.052085264,1.4276767,184.329117,condition2_3_1_2_0
condition2,0.038649429,0.151964041,0.070933008,0.048123593,-0.003585026,-0.003738763,0.023700867,0.012253535,-4.47E-05,-0.137184843,-0.123173076,0.027322278,0.013531256,-0.028350195,-0.029226387,0.053707787,0.016307005,0.023577096,0.495294484,0.326885545,-0.015498135,-0.146095934,-0.057985597,0.0182607,0.022105687,-0.003041927,0.010241097,-0.076116443,0.063703094,0.187906791,0.149351736,-0.037242551,-0.083048651,-0.02092287,0.014260128,0.001170902,1.449274329,183.5369653,condition2_3_1_2_2
condition2,-0.075032262,0.042305069,-0.003956344,0.049678747,0.012051217,-0.019968173,-0.012360212,0.006273057,-0.022768659,0.126375416,0.003988642,0.084528138,0.017930795,0.030200024,-0.015312226,-0.004326498,0.013602238,-0.005784812,0.266858951,0.052386147,-0.055230082,-0.021599867,-0.004844782,0.003291369,-0.002249747,-0.021855539,-0.01160914,0.042392011,-0.020901138,-0.023880503,0.068047593,0.014413506,-0.044121566,-0.008293879,0.018288291,-0.000958554,1.364689087,181.1318109,condition2_3_1_10_2
condition2,0.128120914,0.033800478,-0.036252984,0.000605286,0.005124345,-0.039775599,-0.00381368,0.030647138,-0.040065884,0.152694736,0.020137008,0.098169308,-0.069454011,0.054873161,-0.022906734,0.016906028,-0.005738292,0.000837428,0.077959758,-0.050222065,-0.107623882,0.040925535,-0.036162509,0.043649872,0.001716327,-0.029786252,0.028940924,0.097342394,-0.101261378,-0.020922092,0.027204631,0.016884957,-0.059347852,0.035259854,0.035945833,-0.015747255,1.23990591,222.412882,condition2_3_1_10_0
condition2,-0.016646517,0.06663609,-0.019970408,-0.006910258,-0.019238938,-0.006123183,-0.02213359,-0.003561862,-0.002657267,0.065785996,0.070585387,0.045962518,0.02269408,-0.060783014,0.013861417,0.008717917,-0.002694136,0.008188566,0.098957586,-0.02028871,-0.073018557,0.018649209,0.059422368,-0.046277131,-0.039497644,0.014984794,0.016936033,0.015127899,0.020735654,0.010375187,0.011950623,-0.001595312,0.010142741,-0.002367466,-0.017765739,0.003846424,1.383279085,209.4298474,condition2_3_1_10_1
condition3,0.348142611,0.157854126,-0.033259446,0.165094641,0.045570087,-0.068900113,0.019457359,0.025111907,-0.005281038,-0.272965196,-0.015271423,-0.200104258,0.043585592,0.027072539,0.026925476,0.004388742,-0.009732459,0.017615746,0.582008464,0.009200971,0.256310686,-0.122565645,0.056233706,-0.135130062,-0.019779781,0.012200109,0.02343188,0.207911051,-0.319119556,0.200101642,0.237376155,0.077403733,0.012980182,-0.022468975,0.015128595,-0.070253027,1.493370235,155.7846666,condition3_2_3_2_1
condition3,-0.182766567,0.159717571,0.105078421,0.114915852,-0.026353146,-0.065764203,0.016685667,0.018239133,0.030595472,-0.08385269,-0.161702573,-0.068328953,0.056807338,0.085343405,-0.007405381,0.013175773,-0.037884067,0.008139121,0.380741438,0.27874796,0.094292318,0.06989232,0.063044688,-0.019658414,-0.026519804,0.012608029,0.021441768,-0.301048025,-0.147346871,-0.009104314,0.202567584,0.045187077,0.006921009,0.005711977,0.036939161,0.029754932,1.400300408,173.4475582,condition3_2_3_2_0
condition3,-0.053339278,0.175806224,-0.101183765,0.101274893,0.038362439,-0.00081496,-0.006230433,-0.035505756,-0.031210625,-0.051343939,-0.020965396,-0.093598288,-0.070555081,-0.006061542,0.025986309,0.034240086,-0.008238397,-0.024095049,0.444379996,-0.037024525,-0.016502017,0.248275918,0.073446093,-0.099411732,-0.014818203,0.003932016,-0.05027072,-0.14080015,-0.051546341,-0.07919716,0.130192434,0.093236913,0.046957635,-0.004121281,0.063137522,-0.016812811,1.404078011,169.6569143,condition3_2_3_2_2
condition3,-0.056257892,0.019851275,-0.005700187,0.027017681,0.016321086,-0.019760385,-0.011300012,0.01870218,0.009946172,0.218269665,-0.01954876,0.012533515,0.011456327,0.043019367,-0.058931884,0.004708674,0.004671491,-0.020226855,0.053219428,0.076721659,-0.093350122,-0.057156082,-0.000767438,0.026366214,0.004518981,-0.00750962,-0.010808206,0.019148141,-0.083665423,-0.041104784,0.073015601,0.019841123,-0.008073459,-0.00509659,0.019652611,0.029266013,1.37197334,215.9543969,condition3_2_3_5_0
condition3,0.010233826,0.18713612,0.047408842,0.015170776,-0.008973284,0.0137166,-0.003238137,0.017832122,0.004471761,-0.002235944,-0.056018925,0.015091536,0.025722703,-0.024509225,-0.002568897,0.002662204,0.024127669,-0.025620753,0.30636113,0.156197728,-0.212405612,-0.095850216,0.065325007,0.088745238,-0.022093627,-0.039273807,0.011386372,0.073947845,0.045161566,0.082227915,0.01549144,-0.023379071,-0.01134248,0.045161112,0.070313128,-0.023952337,1.332668799,195.3711711,condition3_2_3_5_1
condition3,0.156480767,0.013749126,-0.069753159,0.047052609,0.016962002,-0.014696924,-0.013859497,-0.009158874,-0.019313965,0.237769891,-0.028266839,0.049859113,0.000337564,0.008447453,0.005699835,-0.034634943,-0.006705576,0.009167232,0.168844905,0.029378202,-0.127178312,0.029797881,0.028465747,-0.034768764,-0.006122435,-0.024055032,0.022532138,0.067362126,-0.097615576,0.003515496,0.055119155,-0.012175276,-0.019963458,0.003203163,0.018722325,-0.016996699,1.621273876,171.8037849,condition3_2_3_5_2
condition3,-0.115482224,0.200556141,0.137363109,-0.06636202,-0.026820661,-0.034242877,0.019374324,-0.032204087,-0.019663356,-0.118142748,-0.020348266,0.125655105,-0.024117147,-0.01745543,-0.022712319,0.06082967,-0.008980088,-0.020383846,0.512207716,0.222100633,-0.160176507,-0.071224229,-0.041321937,0.013809471,-0.016611146,-0.006584766,0.007696264,-0.166771231,0.055182354,0.218641672,0.12954059,-0.036359457,-0.081661797,0.002273164,0.002451993,-0.01857447,1.304782657,182.1838277,condition3_2_3_4_2
condition3,-0.186256719,0.263108239,0.047884471,-0.012335523,-0.007116542,-0.040291496,-0.055358412,-0.037249995,0.015165249,-0.099667297,-0.030437818,0.181418969,-0.015901858,-0.081665973,-0.031343751,0.016207114,-0.013735279,0.002405908,0.378458557,0.241731015,-0.088525853,-0.061459018,-0.055295518,-0.054330298,-0.033102625,0.032084114,0.026148183,-0.041547977,0.111011388,0.036681136,0.127567869,0.078305916,-0.0344662,-0.053001205,-0.04922398,0.060361681,1.436958198,189.8667061,condition3_2_3_4_0
condition3,0.013786077,0.194422097,0.050128231,0.035730426,-0.052425743,-0.053814321,0.029868665,-0.011948423,-0.016985812,-0.031241742,0.057233798,0.008877924,0.039476327,0.026259109,-0.018401229,0.040663665,0.067399668,0.000766728,0.426859699,0.02169531,-0.085488897,-0.085706198,-0.034161713,0.077519291,-0.009246599,-0.001911917,0.002181116,-0.005894135,0.000815063,0.070926282,0.154105402,-0.129003123,-0.085679863,0.051867529,-0.005492398,0.024450607,1.394381461,175.8512462,condition3_2_3_4_1
