,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9,coef10,coef11,coef12,coef13,coef14,coef15,coef16,coef17,coef18,coef19,coef20,coef21,coef22,coef23,coef24,coef25,coef26,coef27,coef28,coef29,coef30,coef31,coef32,coef33,coef34,coef35,coef36,coef37,coef38,name
condition2,0.074567724,0.161726412,0.093520804,0.070363343,-0.036876189,-0.024619837,-0.026955052,0.010574977,-0.019121406,0.032137123,0.004662951,0.033877875,0.049663569,-0.038701867,-0.014450233,0.015786165,0.016321242,0.005350349,0.278728363,0.011224096,-0.143549152,-0.077135457,0.056174753,0.045833181,0.016499749,-0.036110038,-0.012919896,-0.019207624,0.026223951,0.109273307,0.043974944,-0.037233796,-0.047994898,0.040405893,0.049859296,-0.01548926,1.328524812,183.1641123,condition2_3_1_4_1
condition2,0.075759585,-0.018410324,-0.034270737,0.055585742,-0.013150263,0.030989196,-0.011211006,-0.003720052,0.002264799,0.093086912,0.057477895,-0.03137831,-0.007373147,-0.034756493,-0.019839427,0.023417978,-0.024958628,0.018103214,0.177871964,-0.010654757,-0.073897068,-0.030475283,0.044883277,-0.001214919,0.006507201,-0.003419465,-0.007365744,0.070566745,-0.091778125,-0.062297962,0.024150307,0.015318568,0.040342819,-0.013515927,0.019894372,0.00762876,1.299633101,169.7631005,condition2_3_1_5_0
condition2,0.169339176,0.069995108,-0.000934814,0.023926087,-0.017320955,-0.003375543,0.007926912,0.005746761,-0.011412992,0.036001422,-0.009062677,0.030291822,-0.026703771,-0.027062529,0.003526048,0.01533454,0.004318442,-0.009956903,0.046206791,-0.054840308,-0.038630661,0.065680971,0.059361861,-0.005028791,0.007919556,-0.023297145,-0.012771208,-0.019217266,0.001703254,0.068480123,0.057942828,-0.026568316,-0.033763461,0.009289389,-0.004813314,0.012803805,1.252386128,213.6988798,condition2_3_1_5_1
condition2,-0.083607743,0.111314153,-0.065280326,0.03137438,0.102712438,0.009084643,-0.057482879,-0.024198539,0.021846514,-0.221617521,0.13116593,-0.011629921,-0.060374204,0.002613137,0.049160001,0.019364343,0.053181331,0.024641897,0.454588958,-0.120634696,0.076669021,0.118879969,-0.0881611,0.03108113,0.006273739,-0.107090172,-0.019306842,0.198954261,-0.117546498,-0.240426848,0.167669821,0.089180007,0.009038384,0.066251414,-0.01570968,-0.012795294,1.360356342,153.6219196,condition2_3_1_5_2
condition3,-0.22040258,0.115752639,0.091938353,0.090194094,0.058821473,-0.047004811,-0.041536402,-0.016230033,-0.003438146,0.170296736,-0.018522212,0.080251226,-0.002468842,0.015911997,0.037540577,-0.032840914,-0.062851572,-0.039582472,0.147789138,0.100923088,-0.134187326,0.000201444,-0.002529886,-0.061706222,-0.028582329,0.034824386,0.01996862,-0.158401571,-0.085628169,0.038972956,0.106479399,0.077738035,-0.007781268,-0.023528875,0.015590424,0.021146326,1.453277628,166.8256746,condition3_2_3_5_0
condition3,0.090948377,-0.075299399,0.00498897,0.037872596,-0.021566721,0.020827641,-0.014254348,0.011301707,-0.035654128,0.342801235,0.081153208,0.025407888,0.026234801,-0.017638649,0.000639225,0.004120534,-0.018143312,-0.012279345,-0.004150244,-0.008838869,-0.144358877,-0.000899424,0.007805746,-0.008048159,-0.017970644,0.0159983,0.018478548,0.065008436,-0.152385801,-0.001132134,0.091566772,-0.006088882,0.001056,-0.0096124,0.01248773,-0.017617377,1.402019289,176.8685127,condition3_2_3_5_1
condition3,0.195932042,0.005974849,-0.026841444,0.069732462,-0.048938958,0.004401821,-0.003511833,-0.011198284,0.040124918,0.152783943,0.054803831,-0.036794543,0.015391944,-0.013077511,0.000599916,0.03027616,-0.002840464,0.012087765,0.154384144,-0.106983793,-0.048886585,-0.008381647,0.031873795,-0.017653305,-0.027203966,0.011670776,-0.011977234,0.038295616,-0.061716267,0.01737599,0.054188227,-0.052571117,0.012455754,-0.006894302,-0.001068736,-0.015337092,1.482562841,162.1514978,condition3_2_3_5_2
condition3,-0.095133714,0.188799045,0.058770845,0.001966172,0.046402935,-0.055094013,-0.039649073,-0.00680785,-0.006903969,-0.060134161,0.047062997,0.070657028,-0.009893917,-0.011511487,-0.002750968,-0.019167579,0.003237038,0.009125879,0.550225223,0.101014569,-0.340208235,-0.066818299,0.104077713,0.032818143,-0.023737875,-0.004078562,0.001788975,0.050295825,0.289880364,0.041391144,-0.057853498,-0.018027458,0.016227486,-0.000221471,-0.013034656,0.022653401,1.491239886,163.4094028,condition3_2_3_4_2
condition3,0.039177235,0.003078243,-0.028727931,0.037019132,0.04575599,-0.012001229,0.01867481,-0.015131412,0.00476168,0.206546175,0.023730231,0.006530688,0.014235294,-0.014781143,0.023221716,0.000247825,0.00059933,-0.03452646,0.103699495,-0.00985363,-0.056224309,-0.034934776,0.049893941,-0.024482403,-0.031225488,-0.018460281,0.012387349,0.109048641,-0.110034074,-0.013342158,0.08222316,0.036562996,-0.016978468,-0.004048776,0.019446183,0.014994881,1.448273666,157.41339,condition3_2_3_4_0
condition3,-0.088489279,0.224168421,0.098863489,-0.007078886,-0.046256365,0.039195083,0.01213327,-0.031820716,-0.044132892,0.061767684,-0.006012782,0.116859032,0.0338689,-0.05402914,-0.034281153,-0.021899409,-0.013462871,-0.004675968,0.377895941,0.040242299,-0.167498127,-0.121901845,-0.027422041,-0.000929396,0.050997525,0.042216926,0.010801447,-0.205444822,0.091523068,0.214866953,0.072881848,-0.06419496,-0.027134655,0.018271205,0.001534017,-0.003869534,1.329922287,179.9725829,condition3_2_3_4_1
condition3,-0.048902475,0.204443635,-0.012055614,-0.008031094,0.000319236,0.004678298,0.022436437,-0.031679331,-0.025098067,0.042488431,-0.072952943,0.131440184,0.045907452,-0.044185514,-0.009765107,0.016322009,0.005704131,0.011629999,0.229876686,0.229096847,-0.146179811,-0.131837399,-0.026251942,0.044761323,0.06473516,0.001931645,-0.032542724,0.005926846,0.101743128,0.032857347,-0.051823545,-0.04289409,-0.033829418,0.035981599,-0.003713133,0.003229587,1.52677828,157.9340086,condition3_2_2_8_1
condition3,0.075524898,-0.013698595,0.027319201,0.013852092,0.005011148,-0.010038128,-0.003797036,0.010197563,0.007874112,0.301804561,-0.000864083,0.032792471,0.008937781,-0.015069501,0.012231311,0.008341639,0.016650115,-0.022728595,0.036802324,-0.001220388,-0.079235186,0.010042037,0.014107291,0.010739043,-0.022288734,-0.006295995,0.006216095,0.074636737,-0.125050691,-0.02285039,0.03227323,0.000178159,-0.014286601,-0.009729501,0.01013988,-0.007793624,1.602052801,139.9126902,condition3_2_2_8_0
condition3,-0.017686618,0.004956465,-0.029518283,0.003982041,-0.005197866,-0.01592739,-0.023614107,-0.006541067,0.008343767,0.254227676,-0.016434155,0.051475706,0.042099113,-0.010495126,-0.009122165,-0.027842461,0.014343649,0.002295634,0.026890274,0.100274366,-0.041753169,-0.005171333,0.007582298,0.021848809,0.021796914,-0.015813646,0.008966181,0.103807618,-0.02951624,-0.038974265,-0.019555029,0.034515231,0.020298917,-0.02320814,-0.009014686,0.001210944,1.520045031,155.438527,condition3_2_2_8_2
condition3,-0.024609154,0.068807075,0.071462867,-0.007330108,0.001511056,-0.013757143,-0.006632119,-0.009289856,-0.011433844,0.057319965,-0.018565757,0.083032854,0.017213411,-0.051205212,-0.016879393,-0.018733642,0.014823124,-5.58E-05,0.245160789,0.087142535,-0.202802744,-0.027266094,0.05895862,0.036140021,-0.00339878,-0.044059867,0.053492968,0.162430408,0.002735873,0.032319815,0.011722239,0.010072341,-0.026821088,0.018597279,-0.027693759,-0.005640918,1.444003082,144.0243526,condition3_2_2_6_0
condition3,0.048309422,-0.043063462,0.010666869,0.023622882,0.006348257,0.016929017,0.000963079,0.002184874,0.038031733,0.368216965,0.012024892,0.027821292,0.039676872,0.027452222,-0.005691874,-0.010564552,0.011021144,-0.017633168,0.047400134,0.091369312,-0.119791442,-0.055577442,0.017045985,-0.0030082,-0.03454928,0.013558124,0.014590656,0.139815425,-0.139937357,-0.000646814,0.039775849,0.009848222,-0.018189789,-0.022229775,-0.015632821,-0.000955944,1.623177905,165.282873,condition3_2_2_6_1
condition3,0.08321467,0.040856025,0.012282266,0.022913716,0.028771254,-0.054221882,0.008423828,0.011442755,-0.0131211,0.162933723,0.008885212,0.028478203,-0.000263191,-0.012048868,-0.018021832,0.001080537,-0.00782995,0.011143787,0.148814582,0.017621862,-0.087586188,-0.014907729,-0.002056878,0.004780921,-0.000840005,0.005153282,0.033322685,0.080204616,-0.080053389,-0.002124136,0.061293721,0.004293802,-0.077619103,0.011676536,-0.015951284,0.006517867,1.357928777,192.5182401,condition3_2_2_6_2
condition3,0.09287228,0.093133094,-0.042065317,0.101273955,0.010255875,-0.07422088,-0.025197295,0.038478022,0.020168567,-0.055359449,0.196268738,-0.080950082,-0.033606991,0.03325673,-0.012661523,-0.007479186,-0.009208772,0.013412796,0.357826249,-0.1544404,0.053848958,-0.109545255,0.049792932,-0.009979018,-0.016608212,0.059880102,-0.029283349,0.231263622,-0.159231278,-0.025442987,0.232860427,-0.05923351,-0.020620072,-0.073857356,0.048503185,0.022686941,1.495207708,159.1386168,condition3_2_2_7_2
condition3,-0.082685315,0.168984028,0.057630302,-0.007657981,-0.036895063,0.043222124,0.043523865,0.002359426,-0.014679691,0.078301647,-0.09669228,0.119269628,0.077591856,-0.095746041,0.011572458,0.029821581,-0.015481271,-0.021037826,0.340738369,0.058156652,-0.158928725,-0.088805298,-0.042691278,-0.020182601,0.05096183,0.002177816,-0.017862288,-0.159264498,0.001091269,0.160346651,-0.005657966,-0.156750369,-0.018560992,0.023470688,0.014870559,0.01952339,1.492962425,150.1152938,condition3_2_2_7_0
condition3,-0.0225935,0.039961689,-0.050512733,0.014000414,-0.011013121,-0.024669257,-0.00454638,0.01639097,0.010842368,0.130959361,0.068017107,0.035335368,0.035614027,-0.014677161,-0.046701076,0.003822402,0.002868822,-0.003917977,0.101005145,0.087086943,-0.0550665,-0.060892916,-0.031285601,0.02366375,-0.004772952,0.00114829,0.000149917,0.007772012,-0.065481283,-0.04468572,0.057467445,0.01078041,-0.005178117,-0.037197689,-0.003029596,0.00243128,1.359267162,177.7228096,condition3_2_2_7_1
condition3,0.020001587,-0.111585759,0.103185167,0.004203873,0.002866461,-0.035241446,0.027868809,-0.054352679,0.004572552,0.313538777,-0.024971458,0.069871178,-0.01859491,0.013150344,-0.018184012,-0.026236876,-0.023940183,0.024293623,-0.114892416,-0.123103655,-0.011567877,-0.026167422,-0.052938209,-0.038395027,0.052483128,0.001738668,0.02647393,-0.089548214,-0.142026538,0.132283462,-0.005727613,-0.010087754,0.057758813,0.04468404,-0.035332108,-0.01038878,1.639333838,133.1341821,condition3_2_3_6_0
condition3,0.093594985,-0.095189259,-0.012484259,0.036907526,0.01824723,0.01494078,-0.025958468,0.010475663,0.027581658,0.381736344,0.004836442,0.025099701,0.066249747,0.005284574,-0.007885576,0.012622511,-0.009625612,-0.005164908,-0.089441062,0.02359758,-0.123931931,-0.031321759,0.035444827,0.009993106,-0.047971502,0.00887674,0.013402274,0.173401566,-0.215955382,-0.016356518,0.051171615,0.004194764,-0.045035162,0.010821336,0.009888987,0.038975473,1.626220738,152.044223,condition3_2_3_6_1
condition3,0.188334023,0.14205237,-0.097506913,0.04124807,0.045726315,-0.014590053,0.013291126,0.017320738,-0.010095439,-0.039135146,0.158076706,-0.090506066,0.005062736,0.047849556,-0.032525476,-0.022402941,0.033978906,0.00081526,0.316836595,-0.090683125,0.131049086,-0.127990935,0.021698971,0.052329164,-0.023079445,0.012543996,0.005582833,0.288864104,-0.13350011,-0.110350909,0.120449994,0.013553558,0.02267391,-0.007486159,0.026012898,0.05134275,1.303479006,183.5310689,condition3_2_3_6_2
condition3,-0.078969657,0.184691132,0.002158258,-0.017076557,-0.000665981,0.00082347,-0.045439046,-0.014242587,0.028071835,0.011783908,-0.018917944,0.14326662,0.007986466,-0.056223253,0.005230445,0.002510333,0.015999607,-0.012416098,0.28254635,0.155452417,-0.209153232,-0.129109379,0.022944432,0.093953232,0.018831309,-0.036891065,0.015801825,0.030461967,0.182218583,0.08599065,-0.059572449,-0.069022115,0.022254543,0.008747896,0.028460324,-0.002332243,1.507752024,158.5019688,condition3_2_3_8_1
condition3,0.082297185,-0.091601083,0.016165589,0.002983281,-0.000872051,-0.010612063,-0.007097121,-0.000584958,0.030021123,0.21906301,-0.017953777,0.03605555,0.038703608,-0.018727333,0.010903547,0.00092031,-0.004100644,0.017820498,-0.043600023,0.030462217,-0.065030736,-0.022861845,-0.001178802,-0.016075402,-0.023363957,-0.013886794,0.004988119,0.083751384,-0.140227022,-0.031172257,0.002764491,-0.00259121,-0.039501387,-0.006559411,-0.025585255,0.013104366,1.429866936,158.9284198,condition3_2_3_8_0
condition3,-0.065757321,3.40E-05,-0.003356834,0.029535743,-0.001425253,-0.008715432,-0.014923106,0.005928892,-0.004948878,0.28739315,0.028407265,0.093891611,0.00471166,-0.02222464,0.001390677,-0.0024345,-0.015544055,-0.026667223,0.010240142,-0.002251265,-0.098706619,-0.019648807,0.009096049,0.0025914,-0.012982387,-0.002327724,0.002177632,0.00770106,-0.142320962,-0.034365369,0.031242118,0.013238105,0.001524255,-0.00979107,0.006212956,0.011103155,1.694610582,130.6839163,condition3_2_3_8_2
condition3,-0.031594915,-0.014296703,0.005986521,0.012423126,0.003960104,-0.019700414,-0.014976129,0.007368483,-0.004687296,0.246234386,0.010708232,0.070395438,-0.026242265,-0.031468343,-0.003648443,-0.017283788,0.014998571,0.014739207,0.078473075,-0.071231736,-0.097575728,0.036058728,0.027792984,-0.016341979,-0.004137954,0.027479348,-0.00858442,-0.063785698,-0.144968565,0.043790609,-0.004450518,-0.017917956,-0.028505042,-0.000138474,-0.030054406,-0.011799807,1.321192057,163.0204854,condition3_2_3_7_2
condition3,-0.175902379,0.195475383,0.139977882,0.061079008,-0.064729933,-0.051201917,0.009639287,0.004835755,-0.007721845,-0.129460728,-0.146670214,-0.017617823,0.093424463,0.026103647,-0.002299023,0.006238069,-0.013751557,0.017271249,0.388946184,0.213700712,0.045308512,0.061956413,0.022850618,-0.048010941,-0.073291654,-0.00954959,-0.000994421,-0.261814746,-0.101114894,0.116500359,0.173986016,0.048002047,0.005874562,0.005900731,-0.002692809,-0.005955947,1.455311125,155.1605796,condition3_2_3_7_0
condition3,0.053119511,0.13379233,0.012508842,0.023062606,-0.008633133,0.057285029,-0.017930767,0.023792716,0.001439175,0.054627652,0.113785309,0.042483683,-0.003350917,-0.097357247,-0.037138735,0.023264167,0.041378822,0.007216217,0.299302776,0.008156074,-0.156714083,0.040914501,0.170840874,0.014878013,-0.06545801,-0.000328718,-0.009284655,0.137501719,0.011699017,-0.06230469,0.009194114,0.029474702,0.105371129,-0.053065345,0.018197038,0.034768702,1.52581689,135.5313055,condition3_2_3_7_1
condition3,0.100139277,-0.120735774,0.001565892,0.018871217,-0.031328606,0.00807739,-0.050506154,0.008450303,0.026750601,0.154141416,0.042016749,-0.025913737,0.041734946,-0.03071094,-0.043694093,0.002106737,-0.004417493,0.019103697,0.079785029,-0.009948687,-0.016461561,-0.027217278,0.020101046,-0.006471191,-0.011606291,0.015986677,0.013198988,0.050696078,-0.126333568,0.0297476,0.088040186,-0.008321699,-0.021495049,-0.019583955,0.001258521,0.000377682,1.588607407,136.7302671,condition3_2_2_5_0
condition3,-0.001968322,-0.042463769,-0.031341879,0.027772667,-0.006420409,0.016751577,-0.011990388,0.020950532,-7.25E-05,0.304135726,-0.038634686,0.037925161,0.007120379,0.024209703,-0.031621209,0.018691183,-0.056986005,-0.002497606,0.005317452,0.014990524,-0.083053806,0.054056114,0.02758008,0.005670326,-0.03845542,0.038837699,0.006699757,0.056807473,-0.217947656,0.03225037,0.053267785,0.039760108,-0.030222901,0.000331638,0.006751292,0.01611337,1.497804804,161.6873162,condition3_2_2_5_1
condition3,0.208105265,0.140304563,-0.039728049,-0.015366876,0.060063518,-0.01380009,-0.019712859,0.002256167,0.028860888,-0.003586904,0.082273666,0.091482507,-0.041987097,-0.008627953,0.015390929,-0.002987237,-0.01765152,0.018820444,0.311760037,-0.169753891,-0.080386091,0.038059877,-0.086577142,0.010425678,0.027139091,-0.014406551,0.014325746,0.227478633,0.039209803,-0.122999873,0.075583884,0.074119479,-0.052427607,0.009537079,0.014223275,-0.002104235,1.427220211,177.7162491,condition3_2_2_5_2
condition3,-0.112628266,0.216260166,0.035602688,0.003310427,-0.010544433,-0.025237506,0.025428947,-0.030402417,0.013517655,-0.142653546,0.007292134,0.022554723,0.011144766,-0.046772645,-0.050844554,0.029016336,0.025239235,-0.024004392,0.574063673,0.134317772,-0.120152271,-0.146571765,-0.025502882,0.15787299,0.063216592,0.010462789,0.055258339,-0.204312726,0.022197664,0.136954934,0.156068147,-0.090780167,-0.087016617,0.018619707,-0.000710917,0.027524414,1.516759269,148.5812182,condition3_2_2_4_2
condition3,0.046171326,0.037449447,-0.005819493,0.028077851,0.022146848,-0.010938341,-0.02139289,-0.005105555,0.006698302,0.170263473,0.005674131,0.050697266,0.026966149,0.007624393,0.023161509,0.011089064,-0.021012191,0.026624906,0.18880783,-0.011326,-0.082975138,-0.033698902,0.043939523,-0.024622116,0.003878423,0.033730274,-0.00746987,0.005916692,-0.117576765,0.011015128,0.023525451,0.01373603,-0.023816551,-0.033624872,0.020249963,0.007877248,1.448765196,146.7589626,condition3_2_2_4_0
condition3,-0.036124227,-0.019888949,0.015851808,0.007266146,0.021955056,0.021060706,0.006256354,0.000596033,0.028301936,0.197381364,-0.011562754,0.02215004,0.045309268,-0.046601623,-0.000964486,0.003029623,-0.020893176,-0.006106162,0.105379396,-0.001222454,-0.070067183,-0.018711511,0.05097281,0.005783538,-0.038614224,-0.009530157,0.040727073,-0.031083893,-0.13041575,-0.011737483,0.041701229,0.028415555,0.030311166,0.007616064,0.005312998,0.024391248,1.424973175,185.0183164,condition3_2_2_4_1
condition4,-0.085628731,0.063833202,-0.043264091,0.079414417,0.04579117,0.016531188,-0.001466942,-0.024176473,-0.002362404,-0.354340695,0.061304443,-0.045498663,-0.015570563,0.001541264,-0.04734979,0.011503919,0.019589088,-0.023433362,0.574076746,-0.024084655,0.014513567,0.142060958,-0.02302926,-0.040097963,-0.051621066,-0.058181976,-0.004262697,0.071250941,0.119725777,-0.179731276,0.052617561,0.207144973,0.035872336,-0.003134565,-0.011358338,-0.046516655,1.205802563,162.0747631,condition4_1_3_4_2
condition4,-0.075249878,0.123305515,0.056953702,-0.003318865,-0.074514337,-0.029644527,0.027049242,-0.004026749,-0.016220825,-0.175442494,-0.068094516,0.081478484,0.020004932,-0.021329665,-0.01182819,0.001478755,0.03063156,-0.001982965,0.255009521,0.115315707,-0.037090799,-0.002879485,-0.071360917,-0.028774272,0.016967802,-0.004217383,0.003687979,-0.164020114,0.101845547,0.129094435,0.060816062,-0.015730801,-0.039114165,-0.027179811,-0.007971674,0.022848107,1.165348582,146.8393708,condition4_1_3_4_0
condition4,0.043151686,-0.0172154,0.004921411,0.049445822,0.054262461,0.007944381,-0.002889202,-0.000129002,0.001236814,0.102829729,0.05979495,0.011595856,0.008820806,-0.005518067,-0.023709071,0.007678618,0.004414916,-0.024736008,-0.035775178,0.007435462,-0.053102412,-0.022651674,-0.002577056,0.001080495,-0.018165596,-0.006656509,-0.001787611,0.079559145,-0.067619274,-0.019067708,0.033598145,0.002127336,-0.003197598,0.021498948,0.00288175,0.001686796,1.136128012,189.5676219,condition4_1_3_4_1
condition4,0.082214236,0.009510519,0.018561512,0.027339657,0.030508602,-0.008886532,-0.002101573,-0.011515166,0.010393795,0.055290838,-0.012090871,0.025642019,-0.017621051,-0.020763801,-0.045363293,0.008397907,-0.01314194,0.009906519,0.002696973,-0.024167909,-0.077752013,-0.039178664,0.04049123,0.005942142,-0.019994788,0.023355329,0.008255325,-0.006363976,-0.035469647,-0.055519627,0.022798396,0.010764454,0.01353118,0.02835541,-0.013295363,0.005431152,1.228235759,133.4628491,condition4_2_1_6_1
condition4,0.053653382,-0.014624958,-0.029145704,0.033518522,0.006498277,-0.014059997,0.001944243,-0.015089427,0.025795594,0.186183291,0.011527088,0.061860127,0.020388773,0.001334797,-0.003120503,0.003589306,-0.006530802,-0.011642569,-0.036820386,0.040330303,-0.062239806,-0.027931364,0.001587263,-0.025628985,0.014685257,-0.032569079,0.00578675,0.120509412,-0.17441369,-0.041567494,0.016419948,0.02018738,0.010883544,-0.008253062,0.010411607,0.01732496,1.186944534,113.3780176,condition4_2_1_6_0
condition4,0.056014693,0.00607669,-0.068882829,0.050079752,-0.015852088,0.011302083,0.023595602,-0.012607116,0.012231832,0.151988467,-0.071162159,0.033400122,0.002813977,-0.008181042,0.037471156,0.007930558,-0.015998361,0.013916085,-0.22889901,0.147396405,-0.006422956,-0.005647784,-0.005035885,0.001067047,-0.007080013,-0.016658189,0.014769246,0.136382076,-0.02510928,-0.051065977,-0.009857454,-0.029179493,0.013013993,0.004667005,-0.002298184,-0.011889923,1.313493705,146.3275547,condition4_2_1_6_2
condition4,-0.114316574,0.190954787,-0.122002203,0.045331345,0.01567976,-0.034746489,0.002761805,0.02746383,-0.045828552,-0.498402791,0.144392496,0.076915942,-0.030740407,-0.006820615,-0.018725344,0.012404023,0.026771226,-0.003191143,0.681029286,0.174686388,0.025207035,-0.00841987,-0.090998888,-0.136283375,0.049573003,0.038589115,-0.054875627,-0.245492357,0.171925278,-0.000777664,0.198383812,0.124231691,-0.090210749,-0.064259202,0.029890936,0.010945797,1.23233238,120.9194862,condition4_2_1_8_0
condition4,0.068934206,0.001815367,0.019313255,0.012807924,-0.022312565,0.006348372,-0.008420355,0.013461826,0.006176819,0.093457041,0.002863508,0.017963152,-0.005220641,-0.021907213,0.019221519,-0.001454849,-0.008198555,0.023988197,0.039187376,-0.059467435,-0.02258246,0.022941865,0.015714999,0.009206641,0.024233606,-0.013992389,-0.026058247,-0.02674617,-0.057945992,0.048104646,0.006980381,-0.002791429,-0.014692182,-0.004880034,-0.006944257,-0.001437347,1.07472239,173.4269048,condition4_2_1_8_1
condition4,-0.037919675,0.021879151,-0.007534565,0.028380046,0.032881748,0.043141715,0.000154808,0.007180095,0.025720463,0.010751022,0.007363308,0.02781238,-0.024705036,-0.040986262,0.008680188,-0.010460162,0.00685971,-0.009047282,0.05823803,-0.037436068,-0.056290484,0.023164345,-0.00747439,-0.036089509,-0.025617539,0.025533552,0.003770682,-0.012129338,-0.063883263,-0.031383017,-0.010831274,-0.007865618,0.03064116,-0.00255446,0.014800204,-0.005459318,1.374349311,130.9616843,condition4_2_1_8_2
condition4,-0.021232543,0.012615306,0.166910829,0.077137316,0.011559778,-0.037412984,-0.006455385,0.007985199,0.001031016,-0.155442332,-0.125664669,-0.037009877,0.009554619,0.039191466,0.064211401,-0.043417337,0.009190951,-0.020189087,0.16205923,0.082771813,0.133691104,0.104823093,0.005471224,-0.038039502,-0.02044596,-0.021712021,-0.011758445,-0.286089292,-0.055379478,0.139993607,0.080361451,0.053658629,0.020049112,0.026273031,0.017378435,0.036304595,1.222745584,146.2672186,condition4_2_1_7_2
condition4,0.001149875,0.06893566,0.023166485,0.02065753,0.01867126,0.008601521,0.008009048,-0.001466258,-0.008527139,-0.006161493,0.013815055,0.016870084,0.009426857,-0.034154602,0.009962303,0.016963511,0.006253199,-0.003384259,0.169963891,0.019843082,-0.040109879,-0.005683357,0.046755739,0.023211084,-0.018956821,-0.00470358,0.006545569,-0.007575604,-0.046811583,-0.008979247,0.025247573,-0.001245746,-0.018908772,0.006885032,0.006557583,-0.010395499,1.093665762,175.0522598,condition4_2_1_7_1
condition4,0.098623861,-0.038379065,0.111069537,-0.032007383,-0.030608948,0.046870679,-0.009006539,0.001361938,-0.02014159,-0.159704987,0.009217815,-0.004059445,0.132957466,0.010922726,0.022579153,0.032264651,0.013354655,0.019538278,0.208145338,0.172137159,-0.014489557,-0.181489671,-0.041430037,0.008743276,0.079731339,-0.019309772,-0.01899091,0.228472719,-0.016447355,0.201947028,-0.14250376,-0.03016326,-0.079476363,0.066192672,0.004930568,0.016726534,1.114500293,141.8812126,condition4_2_1_7_0
condition4,-0.038639213,-0.003277732,-0.070195371,0.005514047,0.055747643,-0.007213501,-0.020963403,0.002794098,-0.012441226,0.055131868,0.03408993,0.058475489,0.018462159,-0.029938988,0.029608361,-0.000943235,0.001943796,0.008605036,0.032229586,0.025994567,-0.035654096,0.025248394,-0.00038537,-0.03694885,-0.000547758,0.009614077,-0.018933185,0.00195317,-0.009249786,-0.083278868,-0.025829104,0.011728061,-0.012297833,-0.015444415,0.012587466,0.003126745,1.235892232,152.6118107,condition4_1_3_5_0
condition4,-0.05158411,0.098850807,0.030401375,0.040133717,0.043470161,0.000116204,-3.66E-05,-0.035204539,0.003476628,-0.065577913,0.032919166,0.131377633,0.02398994,-0.060022707,-0.019046878,0.004752866,0.018715035,-0.02294368,0.195496201,0.030190632,-0.135126418,-0.04259009,0.048109196,0.057337758,-0.005167221,-0.062091618,0.023120356,0.04753686,0.08131937,0.0635445,0.008990918,-0.065536652,0.031565726,0.058788969,-0.016495425,-0.023246367,1.269103351,165.7326389,condition4_1_3_5_1
condition4,-0.100332933,0.121872679,0.14260865,-0.011134159,-0.081111129,0.019387666,0.036684946,0.045729335,-0.00621559,-0.04255856,-0.084086828,0.078887343,0.025039168,0.021169708,-0.017435309,-0.024383253,0.023068488,-0.006020324,0.232082786,0.011931333,0.056278825,-0.013340122,-0.056928931,-0.026828087,-0.001847293,-0.028968006,0.021353491,-0.241744602,0.114083831,0.233033704,0.053578396,0.011651886,-0.055008291,-0.025777288,0.017289979,0.017313647,1.203883629,160.2350212,condition4_1_3_5_2
condition4,0.118496673,0.083672712,-0.012516494,-0.038053517,0.034170742,0.013688923,-0.040535415,-0.03862685,-0.006577524,-0.460215019,0.203725285,0.021997862,-0.025369871,-0.051685423,-0.000743214,0.03136067,0.004166039,-0.014346677,0.478632844,-0.098633993,0.136751475,-0.197976616,0.04890613,-0.007964163,-0.03307015,0.030412731,0.018871022,0.405148534,-0.101696826,-0.087270744,0.049158529,0.014338059,0.068873007,-0.067092988,-0.090484357,0.016528977,1.141674578,127.9123926,condition4_2_1_5_1
condition4,0.206636912,0.094223657,0.003282022,0.017564431,-0.019348789,0.004554223,0.027355059,-0.019141975,0.004777464,-0.157193797,-0.066099004,-0.00249401,0.004914529,-0.035089392,-0.006655155,0.032679705,-0.018933461,-0.006817577,0.239564862,-0.002643801,-0.081966529,-0.000194149,0.040553352,-0.026068715,-0.051870055,0.03858851,0.031205332,0.144168345,0.034860067,0.037434416,0.002882592,-0.00922985,0.02741053,-0.019682972,-0.048011781,0.017712629,1.311644712,176.0170716,condition4_2_1_5_0
condition4,0.013133668,0.114825001,-0.074744229,0.014801144,0.046851078,0.025780757,0.068201168,0.006122556,-0.009760512,-0.168262507,-0.00772076,0.123661794,0.033774982,0.022799131,-0.043717555,-0.019410605,0.007005311,0.018153777,0.270784583,-0.136836741,-0.221546963,0.066650602,0.043565606,-0.047737391,-0.003306388,-0.012281666,-0.014287158,0.103594441,0.227114429,-0.153241603,-0.026866367,0.085886411,-0.002745691,-0.011627401,-0.003595947,0.031253095,1.281643002,159.7482354,condition4_2_1_5_2
condition4,0.292985238,0.152885919,-0.095669293,-0.01370009,0.041702545,-0.008190939,-0.005983454,-0.027995754,0.018529189,-0.154093211,0.077344933,-0.018279601,9.08E-05,0.013552968,0.011025966,-0.027950574,0.002763283,0.030746393,0.291543236,-0.186364784,0.069717178,-0.02416341,-0.0625133,0.072319187,-0.001983881,0.008885665,-0.016775017,0.346453033,-0.014705765,-0.101420056,0.146147076,-0.042501365,0.011622278,-0.004915348,-0.023335346,0.016285037,1.222612876,156.3895338,condition4_1_3_7_2
